iter	PairLogit	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
3730	0.5034934106	0.3273053193	0.1690589739	0.6832230197	0.1019618936
3735	0.5033777371	0.3275304319	0.1693229948	0.6829046371	0.1019618936
3740	0.503264969	0.3274929131	0.1694619532	0.6828875831	0.1019618936
3745	0.5031581278	0.3275429381	0.169045495	0.6829876331	0.1020119187
3750	0.5030542308	0.3276930132	0.1689907454	0.6832335894	0.1021119687
3755	0.5029485518	0.3275179256	0.1690140904	0.6837171645	0.1021119687
3760	0.5028224576	0.3275304319	0.1690096437	0.6831502144	0.1020619437
3765	0.5027028327	0.3276554944	0.1690104775	0.6840006396	0.1022620437
3770	0.5025892898	0.3276054694	0.1690384081	0.6832002394	0.1021619937
3775	0.5024895379	0.3277680507	0.1690409093	0.6828667393	0.1021619937
3780	0.502386958	0.3279681507	0.1693074315	0.6833669894	0.1022120187
3785	0.5022843394	0.3280431883	0.1694169307	0.6831377081	0.1021119687
3790	0.5021830766	0.3279931632	0.1693363348	0.6829876331	0.1020619437
3795	0.5020842931	0.3279681507	0.1693175755	0.6826471365	0.1020619437
3800	0.5019713312	0.3279556445	0.1692046023	0.6830223241	0.1020619437
3805	0.5018744847	0.3280181758	0.1697633539	0.6835968538	0.1022120187
3810	0.5017689219	0.3282057696	0.1698154633	0.6845854433	0.1024621438
3815	0.5016436025	0.3283683508	0.1699453894	0.6849028639	0.1026122188
3820	0.5015321514	0.328130732	0.1701686955	0.6846267644	0.1023120687
3825	0.5014422778	0.3280932133	0.1702820855	0.6842041629	0.1022620437
3830	0.5013581763	0.3281932633	0.1703782447	0.6843762603	0.1024621438
3835	0.501253427	0.3282432883	0.1704434162	0.6844346228	0.1024621438
3840	0.501143758	0.3282182758	0.1708281919	0.6840698571	0.1024121188
3845	0.5010783284	0.3282933133	0.1710979101	0.6843318929	0.1025121688
3850	0.5009712936	0.3283808571	0.1711365405	0.6840442491	0.1024621438
3855	0.5008589903	0.3286184759	0.1710984659	0.684615368	0.1026622438
3860	0.500768032	0.3286309822	0.171048024	0.6846201323	0.1027122688
3865	0.5006678539	0.3286810072	0.1710908232	0.6843251129	0.1026622438
3870	0.500576547	0.3286810072	0.1710773442	0.6840942283	0.1026622438
3875	0.5004575807	0.3286810072	0.1710257907	0.6840749879	0.1026122188
3880	0.5003622836	0.3287060197	0.1709834084	0.684391813	0.1026622438
3885	0.500279383	0.3287310322	0.1711257017	0.6844966273	0.1026622438
3890	0.5001676608	0.3289061197	0.1711337613	0.6844180165	0.1027122688
3895	0.5000779034	0.3289311322	0.1711204213	0.6846681416	0.1027622938
3900	0.4999752073	0.3288435885	0.1710502473	0.6843132022	0.1026122188
3905	0.4998926165	0.3288560947	0.1707767773	0.6842298272	0.1025621938
3910	0.4997984042	0.3288310822	0.1707926185	0.6840094789	0.1025121688
3915	0.499685055	0.3287935634	0.170817631	0.6837118943	0.1025621938
3920	0.4995602778	0.328918626	0.1707766383	0.6839883728	0.1026622438
3925	0.4994527007	0.3290311823	0.1714632316	0.6841210149	0.1027622938
3930	0.4993438064	0.3290311823	0.1714315491	0.6844461775	0.1029123689
3935	0.4992239878	0.3290561948	0.1715006114	0.6842794274	0.1028623439
3940	0.4991223764	0.3290561948	0.1712254738	0.6840027323	0.1027122688
3945	0.4990244064	0.3292187761	0.17165555	0.6842111699	0.1028123189
3950	0.4989302716	0.3292813073	0.1717536546	0.6841888373	0.1028623439
3955	0.4988233917	0.3292813073	0.1716616642	0.6840736011	0.1027622938
3960	0.4987118632	0.3292562948	0.171645545	0.6840069011	0.1028623439
3965	0.4986156364	0.3293438386	0.1715379912	0.6843487386	0.1029123689
3970	0.4985100349	0.3293188261	0.1716893169	0.6848370781	0.1030124189
3975	0.4984055569	0.3293688511	0.171441971	0.6852921928	0.1030624439
3980	0.4982889923	0.3295189261	0.1720047524	0.6856971572	0.1031624939
3985	0.4981842818	0.3295189261	0.1717706075	0.6853706782	0.1031624939
3990	0.4980737993	0.3295939636	0.1718541215	0.6855374282	0.1031124689
3995	0.4979570798	0.3296815074	0.1718864988	0.68521435	0.1030624439
3999	0.4978784404	0.3296439887	0.1717401756	0.6851059625	0.1031124689
