iter	RMSE	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
1860	0.1676574725	0.3477067261	0.2296477405	0.7311239503	0.1201709982
1865	0.1676224479	0.3479747646	0.2295818743	0.7310698297	0.1201709982
1870	0.1675889372	0.3480947845	0.229542688	0.7317502736	0.1204711483
1875	0.1675510614	0.348141338	0.229609388	0.7313667485	0.1202710482
1880	0.1675172764	0.3480666562	0.2300305708	0.7313800613	0.1202210232
1885	0.167490323	0.3481811188	0.2301019954	0.7305643757	0.1200709482
1890	0.1674618123	0.3480921353	0.2300058363	0.730810332	0.1200709482
1895	0.16743573	0.3481756525	0.2298977266	0.7303993817	0.1199208731
1900	0.1674076538	0.3481096656	0.2304310489	0.7304341213	0.1200709482
1905	0.1673674023	0.3482403641	0.2301014396	0.729723665	0.1199708981
1910	0.1673330826	0.3483015683	0.2300318215	0.7300586278	0.1199708981
1915	0.1672985184	0.3485258064	0.2306118337	0.7300308362	0.1200709482
1920	0.1672644832	0.3489674011	0.2308405592	0.7307284072	0.1203210732
1925	0.1672325479	0.3489347765	0.2306845089	0.7311182846	0.1204211233
1930	0.1672030891	0.349131866	0.2311062476	0.7320979411	0.1206712483
1935	0.1671753494	0.3492236033	0.2311669724	0.732955215	0.1207712983
1940	0.1671387596	0.3492954517	0.2318460619	0.7329342981	0.1208713484
1945	0.1671113466	0.3495580608	0.2319016453	0.7331093857	0.1209713984
1950	0.1670828248	0.3496794077	0.2317451781	0.7330622391	0.1209713984
1955	0.1670542139	0.3497297414	0.2324930521	0.732400698	0.1208713484
1960	0.1670147824	0.3497683819	0.2324558112	0.7317715956	0.1206712483
1965	0.1669841573	0.3496183428	0.2321984603	0.7315895601	0.1206212233
1970	0.1669529051	0.3494807697	0.2325736479	0.731543009	0.1206212233
1975	0.1669281554	0.3496756014	0.2321859541	0.732189761	0.1208213234
1980	0.1668985507	0.349848984	0.2326942638	0.7325235588	0.1210214234
1985	0.1668687719	0.3499453589	0.232907148	0.7324509215	0.1210714484
1990	0.1668419441	0.350198288	0.2328093213	0.7326888561	0.1211214734
1995	0.166801871	0.3505307636	0.2329603691	0.7331863271	0.1212215235
2000	0.1667661827	0.3507568532	0.2335289867	0.7333522831	0.1212215235
2005	0.1667256995	0.3508049573	0.2334731255	0.7341648106	0.1212715485
2010	0.1666933228	0.350650406	0.2333092935	0.7348345899	0.1215716985
2015	0.1666583108	0.350709923	0.2333430604	0.7348643667	0.1216717486
2020	0.1666313107	0.3511020706	0.2336211161	0.7353608631	0.1219218736
2025	0.1665964856	0.3512402241	0.2337446501	0.7355276132	0.1219718986
2030	0.1665661297	0.3514321177	0.2342742204	0.7362849543	0.1220719487
2035	0.1665350529	0.3516308067	0.2346104997	0.7365725982	0.1221719987
2040	0.1665011541	0.3517685161	0.2346473237	0.7360690094	0.1220719487
2045	0.1664718429	0.351791489	0.234552832	0.7355826551	0.1220219237
2050	0.1664354064	0.3518359713	0.2344130399	0.7357293555	0.1221219737
2055	0.1664070844	0.3518695309	0.2355133122	0.7352729584	0.1219218736
2060	0.1663809599	0.3517613934	0.2355199822	0.7352513206	0.1219718986
2065	0.1663539688	0.3520449646	0.2355827914	0.7351230514	0.1220219237
2070	0.1663232914	0.3521616229	0.23598452	0.7352350121	0.1220219237
2075	0.1662908209	0.352687213	0.2360874882	0.7355522648	0.1221719987
2080	0.1662601395	0.3528847667	0.2365160358	0.7350937021	0.1221219737
2085	0.1662318725	0.3529492329	0.2368248013	0.735273969	0.1222720487
2090	0.1662016042	0.3531258601	0.2368965038	0.7357992317	0.1223220737
2095	0.166169827	0.3530605154	0.23752001	0.7355082131	0.1222220237
2100	0.1661375733	0.3530645861	0.2373717414	0.7359429543	0.1223220737
2105	0.1661202757	0.3532573813	0.2372287533	0.7363806732	0.1224721488
2110	0.1660873722	0.3533651584	0.2375697571	0.7355707444	0.1223720987
2115	0.1660559743	0.3533151535	0.2375446056	0.7355596277	0.1223720987
2120	0.1660179648	0.3532602592	0.2378289145	0.735322971	0.1224221238
2125	0.1659868317	0.3535111122	0.2377155244	0.73490011	0.1224221238
2130	0.1659586957	0.3534263598	0.2377451226	0.7352298688	0.1224221238
2135	0.165931852	0.3532472541	0.2383664054	0.7353308809	0.1224721488
2140	0.1659027878	0.3533343354	0.2383188817	0.7352715564	0.1224221238
2145	0.1658576601	0.3532509658	0.2381863154	0.7351562209	0.1223220737
2150	0.165827648	0.3532256984	0.2381921516	0.735489721	0.1224221238
2155	0.1658015945	0.353399339	0.2385923517	0.7354512402	0.1223720987
2160	0.1657765261	0.3535924856	0.2387445111	0.7357277063	0.1225721988
2165	0.1657467002	0.3537859268	0.2387928687	0.7363947065	0.1227222738
2170	0.1657147739	0.3536499933	0.2384485298	0.7376818885	0.1228223239
2175	0.1656858726	0.353626508	0.238851648	0.7375339666	0.1228723489
2180	0.1656552416	0.3539969211	0.2393260519	0.7380342167	0.1229723989
2185	0.1656363776	0.3540676323	0.2391426269	0.7380878149	0.1230224239
2190	0.1656055209	0.3541334231	0.2390892669	0.7383974936	0.1231224739
2195	0.1655791771	0.3539442667	0.2394256851	0.7375990785	0.1229223739
2200	0.1655463053	0.3539975508	0.2395544995	0.7374538931	0.1228723489
2205	0.1655179086	0.3539976891	0.2394361069	0.7374658038	0.1228723489
2210	0.1654943068	0.3542841712	0.2395003057	0.7375317098	0.1229223739
2215	0.1654668303	0.3541754402	0.2394511144	0.7374691785	0.1228723489
2220	0.1654407587	0.3542640191	0.2396437107	0.7376942911	0.1229723989
2225	0.16541775	0.354242667	0.2399138458	0.7372357285	0.1229223739
2230	0.1653828243	0.3543659228	0.2400522483	0.7373064293	0.1230224239
2235	0.1653521759	0.3544452035	0.2402273359	0.738173163	0.1231224739
2240	0.1653231647	0.3547978159	0.2400484965	0.7384838342	0.123222524
2245	0.1652912031	0.355041396	0.2400022233	0.7383436542	0.123272549
2250	0.1652639564	0.3552878444	0.2398117114	0.7388382729	0.123522674
2255	0.165238915	0.3551997953	0.2402490134	0.7391773313	0.1236227241
2260	0.1652149244	0.3551538497	0.2407079929	0.7388785708	0.123472649
2265	0.1651925357	0.3551601819	0.2407680229	0.7385381228	0.123472649
2270	0.1651613633	0.3553175942	0.2407985937	0.7386089916	0.123572699
2275	0.1651336763	0.3553505116	0.2411954588	0.738150429	0.123422624
2280	0.1651044715	0.3554189412	0.2414365516	0.7382129602	0.123472649
2285	0.16507596	0.3553033303	0.2416815352	0.7381617441	0.123472649
2290	0.1650478783	0.3552141353	0.2419818242	0.7380588303	0.123372599
2295	0.1650179596	0.3555167997	0.2420571397	0.737079078	0.123372599
2300	0.164988548	0.3556430685	0.2420076705	0.738407917	0.1237227741
2305	0.1649617329	0.3558544629	0.2419122061	0.7385996796	0.1236227241
2310	0.1649403662	0.3559053659	0.2417073815	0.7385579921	0.1236227241
2315	0.1649092161	0.3559542942	0.2416298427	0.7390675417	0.1236727491
2320	0.1648740893	0.355787744	0.2424936079	0.7379635806	0.123472649
2325	0.1648409681	0.3558703076	0.2423618754	0.7379743183	0.123422624
2330	0.164819166	0.3560154731	0.2421917903	0.738396472	0.123522674
2335	0.1647906052	0.3561749229	0.2422072147	0.7394907692	0.1237727991
2340	0.1647562775	0.3563157509	0.2425761492	0.7395908192	0.1238228241
2345	0.1647342309	0.3565545963	0.2428025124	0.7403068824	0.1238728491
2350	0.164709949	0.3566053373	0.2430915458	0.739744101	0.1237227741
2355	0.1646786774	0.3565562667	0.2425694792	0.7395318737	0.1236227241
2360	0.1646516873	0.356664751	0.24262006	0.740799174	0.1239728991
2365	0.164619035	0.3566637937	0.2422998999	0.7398334133	0.1237727991
2370	0.1645949074	0.3567269111	0.2424545606	0.7398751008	0.1238228241
2375	0.1645646027	0.3568202164	0.2422527931	0.7401419009	0.1238728491
2380	0.1645382246	0.3570415048	0.2427759713	0.739642147	0.1238228241
2385	0.1645060326	0.3570575313	0.2429010339	0.7398922721	0.1238728491
2390	0.1644822389	0.3572257424	0.2429685676	0.7401054739	0.1239728991
2395	0.1644616902	0.3574847272	0.2436622478	0.7408037397	0.1243230742
2400	0.1644247147	0.3574224358	0.2434663165	0.7407551224	0.1243230742
2405	0.1643951813	0.3573721205	0.2438231616	0.7401677074	0.1242230242
2410	0.164368285	0.357441461	0.244462648	0.739662693	0.1241729992
2415	0.1643394587	0.3574608934	0.2445268468	0.7403255244	0.1243230742
2420	0.1643035318	0.3577739365	0.2448021233	0.7400092824	0.1244231243
2425	0.1642832727	0.357794249	0.2451406259	0.74125693	0.1246232243
2430	0.1642540415	0.3575938098	0.2451179757	0.7407566799	0.1245731993
2435	0.1642195392	0.3580031303	0.2452697182	0.7417098792	0.1247232743
2440	0.1641913813	0.3580428429	0.2456456006	0.7413396544	0.1247732993
2445	0.1641629453	0.3580437305	0.2457241121	0.7411145419	0.1246732493
2450	0.1641361592	0.3581929128	0.2461655828	0.740660148	0.1245731993
2455	0.164109361	0.358170255	0.2466041354	0.74079719	0.1247232743
2460	0.1640774284	0.3583826028	0.2467417042	0.7410314612	0.1247732993
2465	0.1640540879	0.358694862	0.2466998777	0.7414257059	0.1250234244
2470	0.1640280339	0.3586526241	0.2468299427	0.7413182658	0.1248733494
2475	0.1639976713	0.3588867408	0.2472080485	0.7415507053	0.1250734494
2480	0.1639722568	0.35879218	0.2475815686	0.741579291	0.1250734494
2485	0.1639428217	0.3591298112	0.2478225224	0.7417150426	0.1251734994
2490	0.1639189384	0.358965779	0.2478291924	0.7414690863	0.1250234244
2495	0.1638882195	0.3591205623	0.2479480018	0.7416346453	0.1251234744
2500	0.1638620687	0.3591137813	0.2478965872	0.7421168308	0.1253235745
2505	0.1638350223	0.3589770081	0.2477014896	0.7416721821	0.1253235745
2510	0.1638009401	0.359113192	0.247813768	0.7420557072	0.1254736495
2515	0.1637784989	0.3592881706	0.2478557334	0.7417222071	0.1253735995
2520	0.1637546151	0.3592628964	0.2479721805	0.7421978417	0.1253735995
2525	0.1637234976	0.359383967	0.2478475349	0.7427606051	0.1254236245
2530	0.1636984006	0.3594526862	0.2481814518	0.7426466592	0.1255736995
2535	0.1636708183	0.3594363604	0.2482965094	0.7417865069	0.1252235245
2540	0.1636423389	0.359780773	0.2482906731	0.7426563863	0.1255736995
2545	0.1636163446	0.3599818971	0.2484090656	0.7428703822	0.1256237246
2550	0.1635878479	0.3602083575	0.2486020788	0.7429620947	0.1257237746
2555	0.1635603018	0.3601412952	0.248958507	0.7428286947	0.1255736995
2560	0.1635291943	0.3600813434	0.2489630927	0.7423165338	0.1254736495
2565	0.1634952443	0.3601764872	0.2486475182	0.742506212	0.1256737496
2570	0.1634705824	0.3599932273	0.2491736146	0.7418169785	0.1253735995
2575	0.1634430871	0.3599392996	0.2489679562	0.7414251159	0.1251734994
2580	0.1634144112	0.3600062386	0.2493243844	0.7414070513	0.1251734994
2585	0.1633873378	0.3601127415	0.2492739425	0.7417975243	0.1252735495
2590	0.1633611146	0.3600865002	0.2490725919	0.7422348642	0.1253735995
2595	0.1633311223	0.3602120983	0.2487314491	0.7420434807	0.1252735495
2600	0.163300842	0.3603191071	0.2489657329	0.743037033	0.1255236745
2605	0.1632783085	0.3604230181	0.2491379023	0.7424401436	0.1256237246
2610	0.163254328	0.3605408014	0.2495519982	0.7427220487	0.1258738496
2615	0.1632282091	0.3607167301	0.2496716414	0.7431222488	0.1259738996
2620	0.163198679	0.3607111239	0.2498600689	0.7436794718	0.1261239747
2625	0.1631721429	0.3605876897	0.2501051915	0.7431586232	0.1260739497
2630	0.1631445502	0.3605866565	0.2499289923	0.743060062	0.1260739497
2635	0.1631150364	0.360703968	0.2500373798	0.743114752	0.1261239747
2640	0.163084551	0.3609330867	0.2507903952	0.7442281875	0.1262740497
2645	0.1630508856	0.3610943492	0.2510196765	0.7434444623	0.1262240247
2650	0.1630227694	0.3612056076	0.2514965816	0.7432090271	0.1262240247
2655	0.1629964326	0.3612676126	0.251508671	0.7431590021	0.1261739997
2660	0.1629657206	0.3615085166	0.2512593797	0.7443808252	0.1262740497
2665	0.1629413324	0.3616312271	0.2510731755	0.7443980957	0.1262740497
2670	0.1629123795	0.3616097578	0.2514069535	0.7444808752	0.1262240247
2675	0.1628820685	0.3618889068	0.2513727697	0.7451818209	0.1265241748
2680	0.1628559371	0.3621324095	0.2519072036	0.7463024209	0.1266242248
2685	0.1628293687	0.36195277	0.2518867767	0.7454549733	0.1264241248
2690	0.1628013717	0.3622437253	0.2519766828	0.7457259422	0.1264241248
2695	0.1627736059	0.3622279276	0.2519108165	0.7457974065	0.1265241748
2700	0.1627460323	0.362624973	0.2520834028	0.747291624	0.1268243249
2705	0.1627214064	0.362757584	0.2523418654	0.7466829863	0.1269243749
2710	0.1626912961	0.3625434851	0.2530811239	0.7461660612	0.1267242748
2715	0.162667111	0.362703935	0.2531261464	0.7463494863	0.1268243249
2720	0.1626402597	0.3626758309	0.252827247	0.7462244237	0.1267242748
2725	0.1626139476	0.3626744978	0.2530165083	0.7466287926	0.1268243249
2730	0.1625857401	0.3629291823	0.2529663443	0.7466329613	0.1267742998
2735	0.1625444759	0.3630207179	0.2531622756	0.7468455676	0.1270244249
2740	0.162515263	0.3632671359	0.2538075982	0.7478258197	0.127224525
2745	0.1624858005	0.3632298097	0.2542733867	0.7471133908	0.1271244749
2750	0.1624631224	0.3633245231	0.2541894558	0.7471052699	0.1271744999
2755	0.162441088	0.3635309188	0.2541108054	0.7471678011	0.127224525
2760	0.162415706	0.3634119346	0.254576038	0.7473825911	0.12727455
2765	0.1623905172	0.3635832708	0.2549093991	0.7474909786	0.12727455
2770	0.1623600221	0.363466747	0.2548193541	0.7476549495	0.127224525
2775	0.1623323387	0.363500848	0.2547736368	0.7474346012	0.1271744999
2780	0.1623022035	0.3636103975	0.2551571619	0.7472299534	0.1271744999
2785	0.1622768077	0.3636701546	0.255443972	0.7482080065	0.127524675
2790	0.1622552928	0.3638505167	0.2554318826	0.7485248316	0.1275747
2795	0.1622256883	0.3638111905	0.2555996054	0.74760552	0.127324575
2800	0.162200786	0.3640481488	0.2558230504	0.7486111635	0.127524675
2805	0.1621770964	0.3639435933	0.2558105442	0.7476561405	0.1273746
2810	0.162147209	0.3641881006	0.2558900283	0.7484055412	0.1276247251
2815	0.1621274311	0.3641162941	0.2557007671	0.7482693259	0.127524675
2820	0.1621012255	0.3641879124	0.2557449558	0.7482413538	0.127424625
2825	0.1620695612	0.3644120046	0.2556849258	0.7485821835	0.1276247251
2830	0.1620475839	0.3645226424	0.2556632483	0.7484795681	0.12747465
2835	0.1620243543	0.3646124071	0.2556782558	0.7484286759	0.1275747
2840	0.1620018964	0.3643986538	0.2556422656	0.7485064926	0.1275747
2845	0.1619794986	0.3644583092	0.255764271	0.7493021285	0.1277247751
2850	0.1619589171	0.3644774709	0.2558188817	0.7490520035	0.1277247751
2855	0.1619344248	0.3646711506	0.2563063476	0.7490575618	0.1278248251
2860	0.1619068031	0.3645886241	0.2569083153	0.7487880818	0.1276747501
2865	0.1618827777	0.3646357756	0.2572993441	0.7490937902	0.1277748001
2870	0.1618573874	0.3647632735	0.2578985326	0.7491250559	0.1278248251
2875	0.1618333705	0.3649554322	0.2576978767	0.7492243118	0.1278748501
2880	0.1618090016	0.3650059359	0.2577574899	0.7492627926	0.1279248751
2885	0.1617810656	0.3653313692	0.2576607748	0.7502791738	0.1282250252
2890	0.1617550176	0.365338148	0.2574644267	0.7498556666	0.1282750502
2895	0.161730431	0.3656008719	0.2580017787	0.7499132351	0.1282250252
2900	0.1617126858	0.3658413534	0.2579884387	0.7513931417	0.1285251753
2905	0.1616857315	0.3657494057	0.2576957923	0.7504235913	0.1283250752
2910	0.161662442	0.3657737169	0.2575240398	0.7514143644	0.1284251253
2915	0.1616354793	0.3657171214	0.25753335	0.7511892519	0.1284751503
2920	0.1616119843	0.3656800183	0.2577324773	0.7514671686	0.1284751503
2925	0.1615832134	0.3658238764	0.2580076149	0.7518632	0.1285752003
2930	0.1615592113	0.3659435372	0.2580648658	0.7515074665	0.1286252253
2935	0.1615346345	0.366199554	0.2581699183	0.7520738211	0.1286752503
2940	0.161507468	0.3663887684	0.2584453338	0.7519348628	0.1286252253
2945	0.1614776312	0.3662761104	0.2583798844	0.7515666717	0.1285752003
2950	0.1614549703	0.3663434776	0.2585321828	0.752217621	0.1286752503
2955	0.1614258936	0.3666012112	0.2583914179	0.7525677961	0.1287252753
2960	0.1613999789	0.3666124333	0.2583330554	0.7525677961	0.1287252753
2965	0.1613651918	0.3668250771	0.2582571841	0.7529179712	0.1288253254
2970	0.1613327955	0.366987718	0.2583689067	0.7530457137	0.1289253754
2975	0.161304912	0.3670695772	0.2587236674	0.75335837	0.1290754504
2980	0.1612781279	0.3671026915	0.2591501306	0.7539755617	0.1292755505
2985	0.1612547715	0.3672248262	0.2594215163	0.7540166537	0.1293255755
2990	0.161226064	0.3673967712	0.259258935	0.753931095	0.1293255755
2995	0.1611942676	0.3674830504	0.2592902007	0.7542765058	0.1293255755
3000	0.1611702632	0.3674416501	0.2597509866	0.7548940765	0.1294256255
3005	0.1611460087	0.3674354118	0.2599735979	0.7539707974	0.1292755505
3010	0.1611170353	0.3674287903	0.259963176	0.7541656936	0.1293756005
3015	0.1610932818	0.367403495	0.2602294203	0.7543046519	0.1294256255
3020	0.1610640364	0.3674236197	0.2601910678	0.7549595248	0.1293756005
3025	0.1610388909	0.3675351471	0.2601072759	0.7550584018	0.1294256255
3030	0.1610168286	0.3676225211	0.2598714635	0.7551889866	0.1293756005
3035	0.1609942778	0.3677459993	0.2601991273	0.7557573263	0.1295757005
3040	0.1609709758	0.3678682006	0.260514146	0.755528045	0.1295757005
3045	0.160943746	0.3678773964	0.2602615196	0.7551250657	0.1294756505
3050	0.1609219255	0.3679334476	0.2599776277	0.7549861074	0.1294756505
3055	0.1608899894	0.3680722614	0.2600127842	0.7555488888	0.1296257256
3060	0.1608655493	0.3683336236	0.2601661942	0.7558496219	0.1298758506
3065	0.1608413922	0.3683254147	0.2605914068	0.7560451742	0.1298758506
3070	0.1608128021	0.3682002965	0.2609453338	0.7557714262	0.1297758006
3075	0.1607801351	0.3682170383	0.2607084098	0.7556838824	0.1298758506
3080	0.1607545786	0.3684338627	0.2608055417	0.7549452556	0.1297758006
3085	0.1607272643	0.3685182411	0.2609458896	0.7558026287	0.1299258756
3090	0.160701205	0.3686973108	0.2614775443	0.7558026287	0.1299258756
3095	0.1606768877	0.368697388	0.2614583681	0.7566405476	0.1299759006
3100	0.1606487947	0.3684339429	0.2614792118	0.7564074766	0.1299258756
3105	0.1606282421	0.3685287264	0.2616401256	0.7559527037	0.1299258756
3110	0.1605996619	0.368808374	0.2619336057	0.7572739526	0.1302260257
3115	0.1605736378	0.3687659595	0.2620546384	0.7567014441	0.1300259257
3120	0.1605519185	0.3687147375	0.2620988272	0.7564679941	0.1300259257
3125	0.1605266449	0.3686690532	0.2620083653	0.7565773561	0.1300259257
3130	0.1605033388	0.3689999938	0.2624469179	0.7566270021	0.1301259757
3135	0.1604795344	0.3690204032	0.2622345895	0.7567691186	0.1301760007
3140	0.1604473026	0.3692603234	0.2619869657	0.7560392082	0.1302260257
3145	0.1604227871	0.3691329718	0.262483186	0.7565044029	0.1302260257
3150	0.1603952486	0.369166149	0.2630087266	0.7565044029	0.1302260257
3155	0.160368704	0.3691454604	0.2629870491	0.7563054398	0.1300259257
3160	0.1603424106	0.3694814848	0.26328442	0.7571699955	0.1304261258
3165	0.1603162728	0.3694619445	0.263648213	0.7560984927	0.1303761007
3170	0.1602880606	0.3696670569	0.2631906231	0.756548799	0.1302760507
3175	0.1602652235	0.3697555413	0.2632869212	0.7570452594	0.1304761508
3180	0.1602421992	0.3696826861	0.2636370963	0.7569139437	0.1303761007
3185	0.160218428	0.369722367	0.2637629926	0.7571574367	0.1305261758
3190	0.1601959248	0.3696720024	0.2638013451	0.7563274763	0.1304261258
3195	0.1601740503	0.3697105749	0.2637521539	0.7567655741	0.1304261258
3200	0.1601545488	0.3698598583	0.2640072814	0.7562236365	0.1303761007
3205	0.1601306605	0.3699949201	0.26400881	0.7563757147	0.1304261258
3210	0.1601052083	0.369926539	0.2642319771	0.7562127544	0.1304761508
3215	0.1600810246	0.3699387629	0.2644976655	0.7562127544	0.1304761508
3220	0.1600470555	0.3699434709	0.2644561169	0.7569523919	0.1306262258
3225	0.1600169944	0.3701199108	0.265046829	0.7572233607	0.1306762508
3230	0.1599890097	0.370143132	0.2648167139	0.7566226816	0.1306262258
3235	0.1599687167	0.3701362288	0.2644548663	0.7563107707	0.1304761508
3240	0.1599436072	0.3702004002	0.264980129	0.7567850338	0.1305261758
3245	0.1599212977	0.3702530397	0.2647536268	0.7571435464	0.1306762508
3250	0.1598959804	0.370339371	0.2645881274	0.7576773631	0.1308763509
3255	0.1598763248	0.3703607321	0.2651409038	0.7583026758	0.1309764009
3260	0.1598537574	0.3705113998	0.2652242788	0.757460967	0.1308263259
3265	0.1598250868	0.3706689139	0.2652051026	0.7577817443	0.1307763008
3270	0.1598016704	0.3706309016	0.2656036352	0.7575979403	0.1307262758
3275	0.1597747625	0.3708201881	0.2656628314	0.7573895027	0.1307763008
3280	0.1597545627	0.3711335047	0.2655782058	0.757561017	0.1308763509
3285	0.1597371192	0.3710919539	0.2657374521	0.7576902483	0.1309263759
3290	0.1597131685	0.371296237	0.2654052026	0.7581992149	0.1310764509
3295	0.1596848257	0.3712592115	0.2656161414	0.7577750129	0.1310264259
3300	0.1596559001	0.3711556745	0.2662201934	0.7578270231	0.1310264259
3305	0.1596300271	0.3714109031	0.2662268634	0.7582947172	0.1310264259
3310	0.1596033713	0.3714611895	0.2665015841	0.7586830066	0.1311264759
3315	0.1595800749	0.3715795267	0.2666637485	0.7587274733	0.1311264759
3320	0.1595624357	0.371687294	0.266785754	0.7590728841	0.131226526
3325	0.1595446662	0.3718621409	0.2667906175	0.7589192358	0.131226526
3330	0.1595234011	0.3717351324	0.2669002557	0.7590284174	0.1311765009
3335	0.1595012658	0.3718764184	0.2671163359	0.7585281673	0.1311264759
3340	0.1594787658	0.371938759	0.2670872936	0.7588241486	0.131226526
3345	0.1594568412	0.3721207589	0.2673049025	0.7586240486	0.131276551
3350	0.1594306064	0.3722747894	0.2674874937	0.7588672257	0.131226526
3355	0.1594088359	0.3723208873	0.2676821744	0.7591340258	0.131276551
3360	0.1593872714	0.3721470441	0.2672156912	0.7593841508	0.131326576
3365	0.1593655191	0.3722826465	0.2672077706	0.758929757	0.131276551
3370	0.1593395185	0.3722764825	0.2673811906	0.7584461818	0.1311264759
3375	0.1593125648	0.3723106973	0.267523484	0.7589881195	0.131326576
3380	0.1592857754	0.372424189	0.2676118615	0.7584378443	0.1311264759
3385	0.1592573485	0.3726610314	0.2675522483	0.7594828113	0.131476651
3390	0.1592328187	0.3728469888	0.2680062253	0.7597857405	0.131576701
3395	0.1592073357	0.3729094395	0.2677252515	0.7601984469	0.1317267761
3400	0.1591792569	0.3729848003	0.2674049525	0.7611044554	0.1319769011
3405	0.1591553832	0.3730777359	0.2672894781	0.7613396921	0.1319769011
3410	0.159134992	0.3730426079	0.267249736	0.7613188483	0.1320269262
3415	0.159105902	0.3731830394	0.2675414096	0.7608414451	0.1319268761
3420	0.1590756148	0.3731234868	0.267550164	0.7611535059	0.1319268761
3425	0.1590527888	0.3733125908	0.2677244178	0.7611729601	0.1319769011
3430	0.1590261409	0.3734019276	0.2681392085	0.7619900353	0.1319769011
3435	0.1590101565	0.373362181	0.2685452448	0.7620614996	0.1320269262
3440	0.1589812532	0.3735429354	0.2683186037	0.761702987	0.1320769512
3445	0.1589574868	0.3736395071	0.2684174031	0.7609081452	0.1319769011
3450	0.1589359498	0.3736086831	0.2681990995	0.7609998577	0.1319769011
3455	0.1589111044	0.3736375417	0.2683437552	0.7611249202	0.1320269262
3460	0.1588913026	0.3737192439	0.2682892835	0.7607247201	0.1320269262
3465	0.1588702163	0.3737714122	0.2684068423	0.7615584703	0.1321770012
3470	0.1588424812	0.3737913276	0.268334445	0.7618502829	0.1321269762
3475	0.1588214609	0.3737291983	0.2688626258	0.7608497826	0.1320269262
3480	0.158794274	0.373908086	0.2691110833	0.7617252204	0.1320769512
3485	0.1587732716	0.3739733434	0.2690707854	0.7615417953	0.1319769011
3490	0.1587513302	0.3741111034	0.2688305264	0.7616877016	0.1320269262
3495	0.1587272711	0.3738520263	0.2690400756	0.761304772	0.1320269262
3500	0.1587023285	0.3739368687	0.2691227558	0.7614834328	0.1321269762
3505	0.1586803612	0.3740795189	0.2691694458	0.7624186226	0.1323270762
3510	0.1586540545	0.374141593	0.2691435996	0.7627719558	0.1324271263
3515	0.1586319675	0.3741151609	0.269092046	0.7620076848	0.1322770512
3520	0.1586028983	0.3742892634	0.2693518982	0.7625330888	0.1324271263
3525	0.1585772493	0.3742071487	0.2691505475	0.7630789966	0.1325271763
3530	0.1585467641	0.37432717	0.2700316825	0.7629785676	0.1326272263
3535	0.1585218739	0.3745249423	0.2700747596	0.7638994826	0.1328773514
3540	0.1584976102	0.3745638174	0.2697648824	0.7637783723	0.1327773013
3545	0.1584706346	0.3746370147	0.2695708966	0.7641250494	0.1329273764
3550	0.1584433551	0.3748032672	0.2701560502	0.7643088715	0.1329273764
3555	0.1584156424	0.3747991238	0.2704236841	0.7643822637	0.1330774514
3560	0.1583917668	0.3750950755	0.2708065144	0.7645845654	0.1331274764
3565	0.158366383	0.3750743173	0.270854316	0.7636844942	0.1328773514
3570	0.1583491022	0.3751325542	0.2712848091	0.763441317	0.1328273264
3575	0.1583291655	0.3750843754	0.2716616642	0.7634328382	0.1327773013
3580	0.1583094043	0.3750622844	0.27154883	0.7632809766	0.1328273264
3585	0.1582809315	0.3753795924	0.2715334056	0.7639612285	0.1329273764
3590	0.1582591971	0.3754628771	0.2717821411	0.7638709055	0.1329774014
3595	0.1582359053	0.375480576	0.2718031238	0.7639084243	0.1329774014
3600	0.1582145534	0.3755728118	0.2718207715	0.7641474327	0.1331274764
3605	0.1581926479	0.3755099948	0.2719201267	0.7641752244	0.1330774514
3610	0.158165523	0.3758458054	0.2717897838	0.7645027691	0.1331775014
3615	0.1581420472	0.3757874892	0.2720157301	0.7643151753	0.1331775014
3620	0.1581181061	0.3758002866	0.2721202268	0.7642408927	0.1333275765
3625	0.1580959036	0.3759365355	0.2717804736	0.7646512169	0.1332775515
3630	0.1580738683	0.3760440092	0.2720714524	0.7650990418	0.1333275765
3635	0.1580519514	0.3760973558	0.2721380135	0.7648799151	0.1332775515
3640	0.1580269994	0.3762098003	0.2722580735	0.7648660193	0.1334276265
3645	0.1580077031	0.3763628965	0.2722186093	0.7656789258	0.1335777015
3650	0.1579799464	0.3763473642	0.272089378	0.7659123758	0.1335777015
3655	0.1579577813	0.3762344842	0.2721758101	0.765590624	0.1335777015
3660	0.1579334147	0.3762143669	0.2722739147	0.7660936533	0.1336277266
3665	0.1579135229	0.376188365	0.2724042577	0.7657623188	0.1335276765
3670	0.157888833	0.3764198912	0.2727106609	0.7658178029	0.1334776515
3675	0.1578606577	0.3763798506	0.2727399811	0.7653661882	0.1334276265
3680	0.1578364304	0.3765501124	0.2728387805	0.7655992107	0.1335777015
3685	0.1578118016	0.3764777105	0.2730028903	0.7648311985	0.1334276265
3690	0.157784871	0.3766284459	0.2727818076	0.7650531043	0.1335777015
3695	0.1577527546	0.3767795965	0.2734618698	0.7654487567	0.1337778016
3700	0.1577275848	0.3769535553	0.2734788227	0.7652194754	0.1337778016
3705	0.1577036213	0.3770565688	0.2731745039	0.7659579399	0.1338278266
3710	0.1576797111	0.3771530808	0.2732812239	0.7657495023	0.1338278266
3715	0.1576555373	0.377057189	0.273334584	0.7658495523	0.1338278266
